"game_str","play_id","at_bat.x","play_per_game","timestamp","player_position","event_code","X.x","home_team","away_team","at_bat.y","inning","top_bottom_inning","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner","event_shifted","bounce_after_bip","acquired_after_bip","X.y","ball_position_x","ball_position_y","ball_position_z","radius"
"1903_25_TeamNK_TeamB",91,29,95,3383615,7,2,95,"TeamB","TeamNK",29,4,"Top",2719,2925,1918,2804,1080,2235,1124,1144,1930,6761,0,0,0,4,FALSE,TRUE,3036,-160.7433,204.2451,5.76027,259.912426345683
"1903_25_TeamNK_TeamB",92,30,96,3413265,8,2,96,"TeamB","TeamNK",30,4,"Top",2719,2925,1918,2804,1080,2235,1124,1144,1930,7779,0,0,0,4,FALSE,TRUE,3137,-67.362,383.505,6.90201,389.376070231595
"1903_25_TeamNK_TeamB",100,33,104,3778815,8,2,104,"TeamB","TeamNK",33,4,"Bottom",8614,7671,5196,7779,3992,6761,8458,7153,6693,1144,0,0,0,4,FALSE,TRUE,3490,-20.40582,264.0843,4.51434,264.871506576986
"1903_25_TeamNK_TeamB",204,64,212,7942315,7,2,212,"TeamB","TeamNK",64,7,"Bottom",9109,7671,5196,7779,3992,6761,8458,7153,6693,1144,2804,1930,0,4,FALSE,TRUE,6861,-120.5001,244.5939,3.24063,272.66545438911
"1903_25_TeamNK_TeamB",206,65,214,8009965,8,2,214,"TeamB","TeamNK",65,7,"Bottom",9109,7671,5196,7779,3992,6761,8458,7153,6693,2235,2804,1930,0,4,FALSE,TRUE,6991,64.1304,296.2509,5.72256,303.11269184079
"1903_25_TeamNK_TeamB",209,66,217,8168965,7,2,217,"TeamB","TeamNK",66,8,"Top",2719,2925,1918,2804,1080,2235,1124,1144,1930,3992,0,0,0,4,FALSE,TRUE,7101,-140.9853,286.9626,7.41561,319.725489466902
"1903_25_TeamNK_TeamB",210,67,218,8204265,8,2,218,"TeamB","TeamNK",67,8,"Top",2719,2925,1918,2804,1080,2235,1124,1144,1930,6761,0,0,0,4,FALSE,TRUE,7190,-44.1606,318.243,6.00081,321.292336729901
"1903_25_TeamNK_TeamB",254,78,264,9729265,7,2,264,"TeamB","TeamNK",78,8,"Bottom",8745,7671,5196,7779,3992,6761,8458,7153,6693,2235,0,0,1144,4,FALSE,TRUE,8743,-200.7753,227.7954,6.7848,303.646941942859
"1903_26_TeamNH_TeamA3",44,11,44,1441663,8,2,44,"TeamA3","TeamNH",11,1,"Bottom",3714,7331,9618,7947,6525,8969,7873,6392,7457,2737,1599,1643,1628,4,FALSE,TRUE,1046,4.63593,268.7745,3.15525,268.814478213535
"1903_26_TeamNH_TeamA3",68,16,68,2194463,8,2,68,"TeamA3","TeamNH",16,2,"Bottom",3714,7331,9618,7947,6525,8969,7873,6392,7457,1617,2222,0,0,4,FALSE,TRUE,1564,-16.81593,280.6236,2.655093,281.126982658593
"1903_26_TeamNH_TeamA3",154,38,155,4853713,8,2,155,"TeamA3","TeamNH",38,4,"Bottom",3714,7331,9618,7947,6525,8969,7873,6392,7457,1784,0,1599,1643,4,FALSE,TRUE,4226,74.1522,328.551,4.80411,336.814946767272
"1903_26_TeamNH_TeamA3",171,43,172,5641713,9,2,172,"TeamA3","TeamNH",43,5,"Top",2171,2222,2480,1628,1784,1643,1258,1599,2737,7457,0,0,0,4,FALSE,TRUE,4681,100.6455,219.2577,5.00856,241.253923656259
"1903_26_TeamNH_TeamA3",271,68,272,9359063,9,2,272,"TeamA3","TeamNH",68,7,"Bottom",4442,7331,9618,7947,6525,8969,7873,6392,7457,1599,1628,0,1258,4,FALSE,TRUE,7078,80.4549,213.2703,5.26653,227.941246368664
"1903_26_TeamNH_TeamA3",283,70,284,9781863,7,2,284,"TeamA3","TeamNH",70,8,"Top",2322,2222,2480,1628,1784,1643,1258,1599,2737,9921,0,0,0,4,FALSE,TRUE,7359,-80.4651,313.482,4.21491,323.644243950066
"1903_26_TeamNK_TeamB",3,1,3,90260,9,2,3,"TeamB","TeamNK",1,1,"Top",1493,1279,1918,2804,1080,2235,1124,1144,1930,7153,0,0,0,4,FALSE,TRUE,139,147.3081,242.1849,5.21583,283.466403853473
"1903_26_TeamNK_TeamB",4,2,4,122610,8,2,4,"TeamB","TeamNK",2,1,"Top",1493,1279,1918,2804,1080,2235,1124,1144,1930,6761,0,0,0,4,FALSE,TRUE,254,-27.0855,335.058,7.00626,336.150989399481
"1903_26_TeamNK_TeamB",19,6,19,569010,9,2,19,"TeamB","TeamNK",6,1,"Bottom",8914,7671,6693,7779,5196,6761,9900,7153,5892,1918,2235,0,0,4,FALSE,TRUE,567,71.2446,275.8128,7.13736,284.865746752747
"1903_26_TeamNK_TeamB",23,7,23,680310,9,2,23,"TeamB","TeamNK",7,1,"Bottom",8914,7671,6693,7779,5196,6761,9900,7153,5892,1080,2235,0,0,4,FALSE,TRUE,767,144.2139,141.2061,7.0449,201.833623636945
"1903_26_TeamNK_TeamB",70,17,70,2073529,7,2,67,"TeamB","TeamNK",17,3,"Top",1493,1279,1918,2804,1080,2235,1124,1144,1930,8458,0,0,0,4,FALSE,TRUE,1897,-167.8752,266.5722,5.41434,315.028285377488
"1903_26_TeamNK_TeamB",85,22,86,2622329,9,2,83,"TeamB","TeamNK",22,3,"Bottom",8914,7671,6693,7779,5196,6761,9900,7153,5892,1080,1918,2235,0,4,FALSE,TRUE,2436,168.9552,274.5765,6.02832,322.394345420775
"1903_26_TeamNK_TeamB",101,27,103,3223529,9,2,100,"TeamB","TeamNK",27,4,"Bottom",8914,7671,6693,7779,5196,6761,9900,7153,5892,2488,0,0,0,4,FALSE,TRUE,2961,106.6449,249.0957,6.66261,270.964577859358
"1903_26_TeamNK_TeamB",108,29,110,3369979,7,2,107,"TeamB","TeamNK",29,4,"Bottom",8914,7671,6693,7779,5196,6761,9900,7153,5892,1930,0,0,0,4,FALSE,TRUE,3147,-201.339,213.744,6.5637,293.639047909163
"1903_26_TeamNK_TeamB",111,30,114,3554929,9,2,111,"TeamB","TeamNK",30,5,"Top",1493,1279,1918,2804,1080,2235,1124,1144,1930,7671,0,0,0,4,FALSE,TRUE,3261,176.7042,223.6878,-0.580485,285.062460114411
"1903_26_TeamNK_TeamB",154,41,157,5002979,8,2,154,"TeamB","TeamNK",41,5,"Bottom",8914,7671,6693,7779,5196,6761,9900,7153,5892,1124,0,0,0,4,FALSE,TRUE,4682,-29.1279,285.8898,2.165502,287.369818008868
"1903_26_TeamNK_TeamB",163,43,166,5361579,9,2,163,"TeamB","TeamNK",43,6,"Top",1493,1279,1918,2804,1080,2235,1124,1144,1930,7153,8458,0,0,4,FALSE,TRUE,5005,90.1068,272.4534,4.64439,286.96705486484
"1903_26_TeamNK_TeamB",168,44,171,5483729,7,2,168,"TeamB","TeamNK",44,6,"Top",1493,1279,1918,2804,1080,2235,1124,1144,1930,6761,8458,0,0,4,FALSE,TRUE,5181,-149.094,268.0719,5.8617,306.743483069502
"1903_26_TeamNK_TeamB",175,47,178,5799479,9,2,175,"TeamB","TeamNK",47,6,"Bottom",5876,7671,6693,7779,5196,6761,9900,7153,5892,2804,0,0,0,4,FALSE,TRUE,5495,140.871,213.1212,5.0361,255.470711688131
"1903_26_TeamNK_TeamB",228,60,233,7754729,9,2,230,"TeamB","TeamNK",60,7,"Bottom",5876,7671,6693,7779,5196,6761,9900,7153,5892,1930,1124,0,0,4,FALSE,TRUE,6996,100.3842,195.915,5.27865,220.1355828453
"1903_26_TeamNK_TeamB",250,66,255,8602129,9,2,252,"TeamB","TeamNK",66,8,"Bottom",3892,7671,6693,7779,5196,6761,9900,7153,5892,1279,0,0,0,4,FALSE,TRUE,7700,188.4537,199.5603,4.87158,274.479708502796
"1903_27_TeamNH_TeamA3",12,2,13,301407,7,2,13,"TeamA3","TeamNH",2,1,"Top",2144,1240,2480,1628,1784,1643,1599,1258,1617,8969,0,0,0,4,FALSE,TRUE,248,-38.9565,227.4855,5.41167,230.797013850916
"1903_27_TeamNH_TeamA3",23,5,24,666757,7,2,24,"TeamA3","TeamNH",5,1,"Bottom",9836,7331,9618,7947,6525,8969,4138,6392,7873,1599,0,0,0,4,FALSE,TRUE,477,-106.6872,157.9536,5.3256,190.608232762386
"1903_27_TeamNH_TeamA3",30,8,31,978807,7,2,31,"TeamA3","TeamNH",8,2,"Top",2144,1240,2480,1628,1784,1643,1599,1258,1617,7947,0,9921,0,4,FALSE,TRUE,819,-91.8714,263.6298,6.50541,279.179199773192
"1903_27_TeamNH_TeamA3",77,21,79,2406724,6,2,79,"TeamA3","TeamNH",21,3,"Top",2144,1240,2480,1628,1784,1643,1599,1258,1617,7947,0,9921,0,4,FALSE,TRUE,2404,-148.4421,129.7419,5.0916,197.149734131244
"1903_27_TeamNH_TeamA3",100,26,102,3182724,8,2,102,"TeamA3","TeamNH",26,4,"Top",2144,1240,2480,1628,1784,1643,1599,1258,1617,6525,0,0,0,4,FALSE,TRUE,3013,11.96175,361.47,3.83046,361.667864708855
"1903_27_TeamNH_TeamA3",129,34,132,6591424,6,2,132,"TeamA3","TeamNH",34,5,"Top",2144,1240,2480,1628,1784,1643,1599,1258,1617,8969,0,0,0,4,FALSE,TRUE,3654,-149.9772,135.7155,5.71665,202.266797720461
"1903_27_TeamNH_TeamA3",141,38,144,6998174,8,2,144,"TeamA3","TeamNH",38,5,"Bottom",9836,7331,9618,7947,6525,8969,4138,6392,7873,1617,1258,0,0,4,FALSE,TRUE,4023,-33.9021,333.972,3.75786,335.688321465627
"1903_27_TeamNH_TeamA3",142,39,145,7039424,9,2,145,"TeamA3","TeamNH",39,5,"Bottom",9836,7331,9618,7947,6525,8969,4138,6392,7873,1240,1258,0,0,4,FALSE,TRUE,4142,110.472,237.7725,3.26892,262.18280748411
"1903_27_TeamNH_TeamA3",147,41,150,7277424,8,2,150,"TeamA3","TeamNH",41,6,"Top",2144,1240,2480,1628,1784,1643,1599,1258,1617,7947,0,0,0,4,FALSE,TRUE,4368,43.8429,246.1401,3.4803,250.014297008031
"1903_27_TeamNH_TeamA3",161,45,164,7856924,9,2,164,"TeamA3","TeamNH",45,6,"Bottom",9836,7331,9618,7947,6525,8969,4138,6392,7873,1628,0,0,0,4,FALSE,TRUE,4886,82.6866,372.057,5.90208,381.134471110342
"1903_27_TeamNH_TeamA3",163,46,166,7913074,7,2,166,"TeamA3","TeamNH",46,6,"Bottom",9836,7331,9618,7947,6525,8969,4138,6392,7873,1599,0,0,0,4,FALSE,TRUE,4986,-139.7046,224.1189,3.72243,264.095923100623
"1903_27_TeamNH_TeamA3",171,48,174,8109974,7,2,174,"TeamA3","TeamNH",48,6,"Bottom",9836,7331,9618,7947,6525,8969,4138,6392,7873,1784,2480,0,0,4,FALSE,TRUE,5230,-148.5669,288.4437,3.82473,324.456301904124
"1903_27_TeamNH_TeamA3",181,50,184,8489824,8,2,184,"TeamA3","TeamNH",50,7,"Top",1519,1240,2480,1628,1784,1643,1599,1258,1617,4138,0,0,0,4,FALSE,TRUE,5451,-27.6879,300.447,4.5249,301.720101444054
"1903_27_TeamNH_TeamA3",220,59,223,9843524,6,2,223,"TeamA3","TeamNH",59,8,"Top",1261,1240,2480,1628,1784,1643,1599,1258,1617,9921,0,0,0,4,FALSE,TRUE,6429,-41.3541,201.9633,3.70971,206.153671162315
"1903_27_TeamNH_TeamA3",239,66,242,10562024,9,2,242,"TeamA3","TeamNH",66,9,"Top",1900,1240,2480,1628,1784,1643,1599,1258,1617,6525,0,0,0,4,FALSE,TRUE,7128,156.1797,249.3525,3.44787,294.225709189969
"1903_27_TeamNH_TeamA3",258,70,261,11209474,9,2,261,"TeamA3","TeamNH",70,9,"Bottom",9801,7331,9618,7947,6525,8969,4138,6392,7873,1617,0,0,0,4,FALSE,TRUE,7532,115.9011,292.1571,4.48203,314.306913798631
"1903_27_TeamNH_TeamA3",259,71,262,11249624,9,2,262,"TeamA3","TeamNH",71,9,"Bottom",9801,7331,9618,7947,6525,8969,4138,6392,7873,1240,0,0,0,4,FALSE,TRUE,7593,146.0931,196.7361,0.764415,245.047519699384
"1903_27_TeamNK_TeamB",10,4,10,250775,9,2,10,"TeamB","TeamNK",4,1,"Top",1275,1279,1918,2235,1080,1144,1124,1220,1930,5196,7779,0,0,4,FALSE,TRUE,577,132.6996,223.1211,2.110746,259.600094578893
"1903_27_TeamNK_TeamB",21,7,21,807109,7,2,19,"TeamB","TeamNK",7,1,"Bottom",3230,4680,5196,7779,3992,6761,8458,9900,5892,1918,0,0,1144,4,FALSE,TRUE,1321,-138.8454,237.7548,4.21653,275.327786509462
"1903_27_TeamNK_TeamB",71,20,71,2684171,8,2,69,"TeamB","TeamNK",20,2,"Bottom",3230,4680,5196,7779,3992,6761,8458,9900,5892,1144,0,1279,1220,4,FALSE,TRUE,3217,-5.61048,336.819,6.90936,336.865724357392
"1903_27_TeamNK_TeamB",85,25,85,3142574,7,2,83,"TeamB","TeamNK",25,3,"Top",1275,1279,1918,2235,1080,1144,1124,1220,1930,5196,7671,0,0,4,FALSE,TRUE,4233,-157.4592,300.798,7.52544,339.518536266637
"1903_27_TeamNK_TeamB",103,33,103,4019346,8,2,101,"TeamB","TeamNK",33,4,"Top",1275,1279,1918,2235,1080,1144,1124,1220,1930,3992,0,0,0,4,FALSE,TRUE,4857,-2.765781,376.554,6.80025,376.564157163876
"1903_27_TeamNK_TeamB",112,35,112,4338127,6,2,110,"TeamB","TeamNK",35,4,"Bottom",3230,4680,5196,7779,3992,6761,8458,9900,5892,1279,0,0,0,4,FALSE,TRUE,5343,-27.89247,202.7394,4.19154,204.649100156978
"1903_27_TeamNK_TeamB",161,47,161,5836302,8,2,158,"TeamB","TeamNK",47,5,"Bottom",9275,4680,5196,7779,3992,6761,8458,9900,5892,1220,1930,0,0,4,FALSE,TRUE,7204,-54.5016,267.0918,-0.337188,272.595770381347
"1903_27_TeamNK_TeamB",164,49,164,5934642,9,2,161,"TeamB","TeamNK",49,5,"Bottom",9275,4680,5196,7779,3992,6761,8458,9900,5892,1144,1279,1930,0,4,FALSE,TRUE,7603,115.9428,242.6343,5.81205,268.912878844302
"1903_27_TeamNK_TeamB",172,51,172,6300612,7,2,169,"TeamB","TeamNK",51,6,"Top",1117,1279,1918,2235,1080,1144,1124,1220,1930,5196,0,0,0,4,FALSE,TRUE,8294,-79.6842,274.3335,6.15174,285.671911380678
"1903_27_TeamNK_TeamB",180,54,180,6587816,9,2,177,"TeamB","TeamNK",54,6,"Top",1117,1279,1918,2235,1080,1144,1124,1220,1930,3992,0,0,0,4,FALSE,TRUE,8665,102.1422,281.931,5.66277,299.863498582005
"1903_27_TeamNK_TeamB",191,59,191,7067505,7,2,188,"TeamB","TeamNK",59,6,"Bottom",9275,4680,5196,7779,3992,6761,8458,9900,5892,1930,1124,0,2488,4,FALSE,TRUE,9730,-84.8784,240.4143,6.10947,254.957601241952
"1903_27_TeamNK_TeamB",203,63,203,7574385,9,2,200,"TeamB","TeamNK",63,6,"Bottom",9983,4680,5196,7779,3992,6761,8458,9900,5892,2235,0,1144,0,4,FALSE,TRUE,10678,74.5158,327.684,5.62422,336.04971106317
"1903_27_TeamNK_TeamB",208,64,208,7810303,9,2,205,"TeamB","TeamNK",64,7,"Top",1117,1279,1918,2235,1080,1144,1124,1220,1930,4680,0,0,0,4,FALSE,TRUE,10924,96.273,264.807,6.70521,281.764507661984
"1903_27_TeamNK_TeamB",244,73,244,8987513,9,2,241,"TeamB","TeamNK",73,8,"Top",2176,1279,1918,2235,1080,1144,1124,1220,1930,7671,0,0,0,4,FALSE,TRUE,11663,67.0335,186.9834,5.76909,198.636054123641
"1903_27_TeamNK_TeamB",272,80,272,9986952,8,2,269,"TeamB","TeamNK",80,9,"Top",1376,1279,1918,2235,1080,1144,1124,1220,1930,9900,5892,0,0,4,FALSE,TRUE,12715,-96.1869,371.604,5.16822,383.850820694199
"1903_27_TeamNK_TeamB",276,82,276,10098162,8,2,273,"TeamB","TeamNK",82,9,"Top",1376,1279,1918,2235,1080,1144,1124,1220,1930,4680,0,5892,0,4,FALSE,TRUE,13120,-16.79037,302.388,5.98269,302.85379157068
"1903_28_TeamNF_TeamA2",16,4,16,422051,8,2,16,"TeamA2","TeamNF",4,1,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,4454,7004,0,8012,4,FALSE,TRUE,450,-55.2861,308.892,6.31671,313.80060630472
"1903_28_TeamNF_TeamA2",27,9,27,873801,4,2,27,"TeamA2","TeamNF",9,1,"Bottom",8290,3603,5524,4454,8230,8012,6689,6540,7004,2382,0,0,0,4,FALSE,TRUE,1033,37.3854,192.0948,6.86661,195.698953293573
"1903_28_TeamNF_TeamA2",31,10,31,952651,8,2,31,"TeamA2","TeamNF",10,1,"Bottom",8290,3603,5524,4454,8230,8012,6689,6540,7004,2837,0,0,0,4,FALSE,TRUE,1138,33.6687,303.516,4.95813,305.377706481154
"1903_28_TeamNF_TeamA2",45,15,45,1435001,9,2,45,"TeamA2","TeamNF",15,2,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8230,3603,0,6689,4,FALSE,TRUE,1677,71.8899,224.6235,-0.946173,235.847142179548
"1903_28_TeamNF_TeamA2",62,18,62,1891751,8,2,62,"TeamA2","TeamNF",18,2,"Bottom",8290,3603,5524,4454,8230,8012,6689,6540,7004,1725,0,0,0,4,FALSE,TRUE,1987,-68.2065,297.4029,5.23719,305.123928217143
"1903_28_TeamNF_TeamA2",81,22,81,2454551,8,2,81,"TeamA2","TeamNF",22,3,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,4454,8012,0,0,4,FALSE,TRUE,2311,-54.9003,250.8147,5.81058,256.752909771593
"1903_28_TeamNF_TeamA2",103,28,103,3260901,7,2,103,"TeamA2","TeamNF",28,3,"Bottom",8290,3603,5524,4454,8230,8012,6689,6540,7004,2837,1751,1181,1195,4,FALSE,TRUE,2895,-92.6427,203.7066,6.5028,223.783486314004
"1903_28_TeamNF_TeamA2",123,34,123,4051851,8,2,123,"TeamA2","TeamNF",34,4,"Bottom",8290,3603,5524,4454,8230,8012,6689,6540,7004,1725,1728,2526,0,4,FALSE,TRUE,3477,-7.73769,346.911,6.36102,346.997282075143
"1903_28_TeamNF_TeamA2",137,38,137,4538801,7,2,137,"TeamA2","TeamNF",38,4,"Bottom",8290,3603,5524,4454,8230,8012,6689,6540,7004,1557,1181,1195,1728,4,FALSE,TRUE,3966,-145.701,307.812,6.27162,340.553973321411
"1903_28_TeamNF_TeamA2",181,53,181,6149201,7,2,181,"TeamA2","TeamNF",53,6,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,3603,4454,0,0,4,FALSE,TRUE,5507,-132.7113,229.545,1.804968,265.147498899556
"1903_28_TeamNF_TeamA2",194,56,194,6750701,8,2,194,"TeamA2","TeamNF",56,6,"Bottom",5831,3603,5524,4454,8230,8012,6689,6540,7004,2382,0,0,0,4,FALSE,TRUE,5712,35.943,285.2202,3.66249,287.476019412124
"1903_28_TeamNF_TeamA2",200,58,200,6981101,8,2,200,"TeamA2","TeamNF",58,7,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,5524,0,0,0,4,FALSE,TRUE,5934,-66.0657,304.215,3.97533,311.306027794982
"1903_28_TeamNF_TeamA2",239,66,239,8400251,8,2,239,"TeamA2","TeamNF",66,8,"Top",2302,1195,2526,1557,2382,1181,1725,1751,2837,8012,0,0,0,4,FALSE,TRUE,6539,-24.0666,387.018,5.86044,387.76556520604
"1903_28_TeamNF_TeamA2",254,69,254,8858501,9,2,254,"TeamA2","TeamNF",69,8,"Bottom",6236,3603,5524,4454,8230,8012,6689,6540,7004,1751,0,0,0,4,FALSE,TRUE,6862,112.5162,344.658,6.35817,362.559005165283
"1903_28_TeamNF_TeamA2",258,71,258,8960901,9,2,258,"TeamA2","TeamNF",71,8,"Bottom",6236,3603,5524,4454,8230,8012,6689,6540,7004,2382,0,0,0,4,FALSE,TRUE,7053,161.1792,199.2243,3.69594,256.259743664763
"1903_28_TeamNF_TeamA2",277,78,277,9779901,6,2,277,"TeamA2","TeamNF",78,9,"Top",1939,1195,2526,1557,2382,1181,1725,1751,2837,8012,8230,5524,3603,4,FALSE,TRUE,7842,-97.5975,161.0274,5.03979,188.295235088438
"1903_28_TeamNF_TeamA2",285,80,285,10066251,4,2,285,"TeamA2","TeamNF",80,9,"Top",1939,1195,2526,1557,2382,1181,1725,1751,2837,7004,4974,0,8230,4,FALSE,TRUE,8154,33.6474,202.6968,4.52181,205.470533792561
"1903_29_TeamNF_TeamA2",34,7,34,1020654,9,2,33,"TeamA2","TeamNF",7,1,"Bottom",4887,9780,4728,8012,8230,4454,4974,6540,6689,1751,0,0,1972,4,FALSE,TRUE,819,137.511,274.971,5.1183,307.438328713256
"1903_29_TeamNF_TeamA2",44,9,44,1354704,8,2,43,"TeamA2","TeamNF",9,2,"Top",2626,1195,2526,1725,1972,1181,1751,1177,2837,4728,0,0,0,4,FALSE,TRUE,1081,10.3896,352.293,4.79166,352.44616842457
"1903_29_TeamNF_TeamA2",55,11,55,1599354,7,2,54,"TeamA2","TeamNF",11,2,"Top",2626,1195,2526,1725,1972,1181,1751,1177,2837,9780,0,0,0,4,FALSE,TRUE,1269,-164.3544,196.8603,3.1542,256.449500907001
"1903_29_TeamNF_TeamA2",56,12,56,1760454,9,2,55,"TeamA2","TeamNF",12,2,"Bottom",4887,9780,4728,8012,8230,4454,4974,6540,6689,2837,0,0,0,4,FALSE,TRUE,1342,129.1386,269.8464,6.28506,299.15523997236
"1903_29_TeamNF_TeamA2",65,14,65,1931904,8,2,64,"TeamA2","TeamNF",14,2,"Bottom",4887,9780,4728,8012,8230,4454,4974,6540,6689,1725,0,0,0,4,FALSE,TRUE,1589,-33.9153,332.067,4.94106,333.79445780763
"1903_29_TeamNF_TeamA2",89,21,89,2887079,7,2,87,"TeamA2","TeamNF",21,3,"Bottom",4887,9780,4728,8012,8230,4454,4974,6540,6689,1181,1972,1177,0,4,FALSE,TRUE,2230,-69.6891,200.8338,4.69647,212.581245365742
"1903_29_TeamNF_TeamA2",164,38,164,5422471,8,2,161,"TeamA2","TeamNF",38,5,"Bottom",4887,9780,4728,8012,8230,4454,4974,6540,6689,1177,0,0,0,4,FALSE,TRUE,3913,-9.34554,285.1827,6.38922,285.335787270335
"1903_29_TeamNF_TeamA2",187,43,187,6261371,9,2,184,"TeamA2","TeamNF",43,6,"Top",2626,1195,2526,1725,1972,1181,1751,1177,2837,4974,0,0,0,4,FALSE,TRUE,4559,108.6942,150.3909,5.29797,185.558217054514
"1903_29_TeamNF_TeamA2",201,47,201,6705271,9,2,198,"TeamA2","TeamNF",47,6,"Bottom",6854,9780,4728,8012,8230,4454,4974,6540,6689,2526,0,0,0,4,FALSE,TRUE,4980,188.5347,187.2483,5.60241,265.720264483121
"1903_29_TeamNF_TeamA2",258,63,258,8988321,8,2,255,"TeamA2","TeamNF",63,8,"Bottom",5556,9780,4728,8012,8230,4454,4974,6540,6689,2837,0,0,0,4,FALSE,TRUE,6316,9.50457,272.0376,4.95747,272.203586796069
"1903_30_TeamNB_TeamA1",11,3,11,234834,9,2,11,"TeamA1","TeamNB",3,1,"Top",2145,1945,1286,2919,1771,2148,1973,2766,1185,3718,0,0,0,4,FALSE,TRUE,255,167.9985,203.2185,3.15894,263.668835368346
"1903_30_TeamNB_TeamA1",55,13,56,1641684,8,2,56,"TeamA1","TeamNB",13,1,"Bottom",9111,3718,6789,6189,3363,8079,8638,5291,3291,2919,2148,1771,2386,4,FALSE,TRUE,1208,-8.70948,316.131,3.84114,316.250951307455
"1903_30_TeamNB_TeamA1",83,22,85,2522384,8,2,85,"TeamA1","TeamNB",22,2,"Bottom",9111,3718,6789,6189,3363,8079,8638,5291,3291,2386,1945,0,1185,4,FALSE,TRUE,2190,-8.3979,269.7588,4.53918,269.889486460384
"1903_30_TeamNB_TeamA1",88,24,90,2665334,7,2,90,"TeamA1","TeamNB",24,2,"Bottom",9111,3718,6789,6189,3363,8079,8638,5291,3291,1286,0,1945,0,4,FALSE,TRUE,2459,-169.0395,202.9551,4.28427,264.130886448859
"1903_30_TeamNB_TeamA1",109,32,114,3526321,8,2,114,"TeamA1","TeamNB",32,3,"Bottom",9111,3718,6789,6189,3363,8079,8638,5291,3291,2148,0,0,0,4,FALSE,TRUE,3289,68.6133,296.9262,0.722037,304.750640989203
"1903_30_TeamNB_TeamA1",117,35,122,3797971,8,2,122,"TeamA1","TeamNB",35,4,"Top",2145,1945,1286,2919,1771,2148,1973,2766,1185,8079,0,0,0,4,FALSE,TRUE,3550,-41.2131,312.966,4.55703,315.667921663906
"1903_30_TeamNB_TeamA1",123,37,128,3918971,9,2,128,"TeamA1","TeamNB",37,4,"Top",2145,1945,1286,2919,1771,2148,1973,2766,1185,3291,6789,0,0,4,FALSE,TRUE,3826,64.9437,251.5257,4.7712,259.774636810794
"1903_30_TeamNB_TeamA1",125,38,131,3978121,9,2,131,"TeamA1","TeamNB",38,4,"Top",2145,1945,1286,2919,1771,2148,1973,2766,1185,3363,6789,0,0,4,FALSE,TRUE,3965,172.3872,244.4343,2.696394,299.107796187813
"1903_30_TeamNB_TeamA1",128,40,134,4181321,8,2,134,"TeamA1","TeamNB",40,4,"Bottom",9111,3718,6789,6189,3363,8079,8638,5291,3291,1185,0,0,0,4,FALSE,TRUE,4194,45.0132,304.386,3.51288,307.696319721637
"1903_30_TeamNB_TeamA1",131,42,137,4275771,8,2,137,"TeamA1","TeamNB",42,4,"Bottom",9111,3718,6789,6189,3363,8079,8638,5291,3291,2386,1945,0,0,4,FALSE,TRUE,4415,-44.7552,285.7665,3.96435,289.249927310777
"1903_30_TeamNB_TeamA1",153,49,159,5069671,7,2,159,"TeamA1","TeamNB",49,5,"Bottom",7819,3718,6789,6189,3363,8079,8638,5291,3291,2919,2148,1286,0,4,FALSE,TRUE,5176,-164.8656,174.5733,2.533173,240.117686013026
"1903_30_TeamNB_TeamA1",194,62,202,6734998,7,2,202,"TeamA1","TeamNB",62,6,"Bottom",5565,3718,6789,6189,3363,8079,8638,5291,3291,2148,2386,1945,0,4,FALSE,TRUE,6393,-102.9204,286.7622,4.83648,304.672230577386
"1903_30_TeamNB_TeamA1",255,77,263,8713498,9,2,263,"TeamA1","TeamNB",77,8,"Bottom",4934,3718,6789,6189,3363,8079,8638,5291,3291,1945,0,0,0,4,FALSE,TRUE,8058,210.1635,247.3125,3.33378,324.549178690226
"1903_30_TeamNB_TeamA1",267,80,275,9080548,8,2,275,"TeamA1","TeamNB",80,9,"Top",2990,1945,1286,2919,1771,2148,1973,2766,1185,8638,0,0,0,4,FALSE,TRUE,8302,-44.2893,330.999,7.70469,333.948918392454
"1903_30_TeamNF_TeamA2",6,2,6,121247,8,2,6,"TeamA2","TeamNF",2,1,"Top",2293,2790,2526,1972,2382,1181,1751,1177,2837,3603,0,0,0,4,FALSE,TRUE,237,-29.9094,306.231,6.48147,307.688149868272
"1903_30_TeamNF_TeamA2",18,4,18,404197,8,2,18,"TeamA2","TeamNF",4,1,"Top",2293,2790,2526,1972,2382,1181,1751,1177,2837,4454,7004,0,0,4,FALSE,TRUE,447,-44.3556,335.865,6.18975,338.78122361837
"1903_30_TeamNF_TeamA2",40,10,40,1055697,7,2,40,"TeamA2","TeamNF",10,1,"Bottom",8477,3603,5524,4728,8230,4454,6689,6540,7004,1751,2837,2790,0,4,FALSE,TRUE,1133,-168.6096,268.4961,2.640072,317.0478716651
"1903_30_TeamNF_TeamA2",44,12,44,1279897,7,2,44,"TeamA2","TeamNF",12,2,"Top",2293,2790,2526,1972,2382,1181,1751,1177,2837,4728,0,0,0,4,FALSE,TRUE,1294,-106.5954,181.5399,4.6404,210.521529999119
